Judul,Harga,Harga per m²,Kamar,Luas Tanah,Luas Bangunan,Kepemilikan Tanah,Pertumbuhan IHPR YoY,Suku Bunga KPR Nasional,Ac,Akses 24/7,Akses mobil,Akses wifi,Atm center,Balkon,Bank,Bathtub,Carport,Cctv,Garasi,Gorden,Gym,Internet berkecepatan,Jogging track,Kamar mandi,Kasur,Keamanan 24 jam,Kitchen set,Kolam publik,Kolam renang,Kompor,Kulkas,Lantai,Lemari pakaian,Listrik,Microwave,Minimarket,Musholla,Oven,Perabot,Pompa air,Restoran,Shower,Sumber air,Taman,Tangki air,Telepon,Tempat parkir,Water heater,Desa,Kecamatan,Kota,log_harga,log_Harga
Dijual Rumah Strategis Dekat Kampus Siap Huni di Senolowaru Elok Surabaya Timur,850000000.0,9400000.0,3,90,120,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Semolowaru, Kec. Sukolilo, Kota Surabaya,20.560746908625106,20.560746908625106
Dijual Rumah Strategis Dua Lantai Siap Huni Dekat Kampus di Rungkut Mapan Barat Surabaya Timur,1400000000.0,23800000.0,3,62,90,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Rungkut Tengah, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,21.05973807428191,21.05973807428191
Dijual Rumah Dua Lantai di Bangkingan Surabaya Barat,425000000.0,10600000.0,2,40,68,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Bangkingan, Kec. Lakarsantri, Kota Surabaya,19.867599729241633,19.867599729241633
Dijual Rumah Nortwest Citraland di Citraland Nortwest Central,1500000000.0,25800000.0,3,60,72,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,2,1,0,1,0,0,1,Perabot,0,0,1,PDAM,0,0,0,0,0,Kel. Pakal, Kec. Pakal, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah Manyar Baru Gress di Manyar,9800000000.0,29000000.0,5,340,450,Sertifikat Hak Milik,1.05%,10.38%,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,1,0,0,1,0,2,0,7700,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Manyar Sabrangan, Kec. Mulyorejo, Kota Surabaya,23.00564822272498,23.00564822272498
Dijual Rumah Gunung Anyar Rungkut Surabaya di Perumahan Puri Mas Rungkut Surabaya Jawa Timur,1100000000.0,13600000.0,3,81,60,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0,Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,20.818576017659826,20.818576017659826
Dijual Rumah Perum Rungkut Harapan Surabaya di Rungkut Harapan,2300000000.0,21400000.0,3,110,158,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kel. Rungkut Menanggal, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,21.556174960316298,21.556174960316298
Dijual Rumah Baru Siap Huni di Jalan Lebak Arum Surabaya,900000000.0,18000000.0,3,50,100,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kel. Gading, Kec. Tambaksari, Kota Surabaya,20.617905322399697,20.617905322399697
Dijual Rumah Murah Ploso Bronggalan Kalijudan Pacar Kembang di Ploso Timur Bronggalan,460000000.0,8199999.0,3,56,130,Girik,1.05%,10.38%,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,3,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Ploso, Kec. Tambaksari, Kota Surabaya,19.946737049621326,19.946737049621326
"Dijual Rumah Tengah Kota, Belakang Kampus Unair di Dharmawangsa",2600000000.0,13000000.0,5,200,200,-,1.05%,10.38%,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,1,0,0,PAM,0,1,0,0,0,Kel. Airlangga, Kec. Gubeng, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Villa Galaxy Surabaya di Mulyorejo Indah,3600000000.0,12000000.0,4,300,360,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya,22.004199682686252,22.004199682686252
Dijual Rumah Murah Bawah Pasaran Lelang Di Wiguna Dekat Upn di Wiguna,700000000.0,7800000.0,2,90,60,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,20.36659089443625,20.36659089443625
Dijual Rumah Baru 2 Lantai di Lebak Arum,550000000.0,15700000.0,2,35,70,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,0,Kel. Tambaksari, Kec. Tambaksari, Kota Surabaya,20.125428838008972,20.125428838008972
Dijual Rumah Kosongan di Taman Pondok Indah KT,1700000000.0,14200000.0,4,120,120,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0,Kel. Wiyung, Kec. Wiyung, Kota Surabaya,21.253894088596816,21.253894088596816
Dijual Rumah Siap Huni di Klampis Indah KT,3100000000.0,8800000.0,4,353,353,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,0,0,Kel. Klampis Ngasem, Kec. Sukolilo, Kota Surabaya,21.854667948760092,21.854667948760092
Dijual Rumah 2 Unit Rumah New Gress di Rungkut Asri Utara KT,1600000000.0,17800000.0,4,90,120,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0,Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya,21.193269466817146,21.193269466817146
Dijual Rumah Siap Huni di Medokan 700 Juta KT,700000000.0,7000000.0,3,100,65,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0,Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya,20.36659089443625,20.36659089443625
Dijual Rumah Hitung Tanah di Rungkut Mejoyo Utara KT,1600000000.0,8000000.0,2,200,200,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0,Kel. Tengilis Mejoyo, Kec. Tenggilis Mejoyo, Kota Surabaya,21.193269466817146,21.193269466817146
Dijual Rumah Cocok Untuk Usaha Gudang / Kos-kos An Premium di Candi Lontar Kulon Kt,2500000000.0,9400000.0,5,267,350,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,1,1,0,Kel. Sambikerep, Kec. Sambikerep, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Siap Huni di Candi Lontar KT,1500000000.0,8300000.0,4,180,150,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,1,1,0,Kel. Manukan Kulon, Kec. Tandes, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah Baru Dekat Masjid Agung dan POLDA Jatim di Gayungsari Barat,3200000000.0,20800000.0,3,154,250,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,1,0,1,PAM,0,1,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.886416647064593,21.886416647064593
Dijual Rumah Siap Huni di Griya Kebraon Barat KT,750000000.0,8500000.0,2,88,88,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0,Kel. Kebraon, Kec. Karangpilang, Kota Surabaya,20.435583765827964,20.435583765827964
Dijual Rumah Murah Cocok Untuk Kantor Dekat Raya A Yani di Gayungsari Timur,3200000000.0,9600000.0,4,332,356,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,7700,0,0,0,0,Perabot,0,0,0,PAM,1,0,0,1,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.886416647064593,21.886416647064593
Dijual Rumah Hadap Utara di Griya Kebraon Barat KT,950000000.0,10800000.0,3,88,120,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,1,1,0,Kel. Kebraon, Kec. Karangpilang, Kota Surabaya,20.671972543611492,20.671972543611492
Dijual Rumah Dekat Graha Natura dan Mall PTC di Kuwukan KT,1300000000.0,16900000.0,4,80,100,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0,Kel. Manukan Kulon, Kec. Tandes, Kota Surabaya,20.985630102183134,20.985630102183134
Dijual Rumah Minimalis Gress 2 Lantai Lokasi Strategis Nyaman di Nginden Intan Timur,2600000000.0,21700000.0,4,120,180,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Nginden Jangkungan, Kec. Sukolilo, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Bagus Minimalis Gress 2 Lantai Strategis Dan Aman di Nginten Intan Timur,2600000000.0,21700000.0,4,120,180,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Nginden Jangkungan, Kec. Sukolilo, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Murah 1 Man Dekat Wiyung dan Pakuwon Mall di Graha Sampurna,1500000000.0,11100000.0,3,135,100,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2200,0,1,1,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Babatan, Kec. Wiyung, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah Usaha di Surabaya Pusat Dekat Hi Tech Mall di Jalan Seruni,6000000000.0,21600000.0,3,278,275,Sertifikat Hak Milik,1.05%,10.38%,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,23000,0,0,0,0,Perabot,1,0,0,PAM,0,1,0,0,0,Kel. Ketabang, Kec. Genteng, Kota Surabaya,22.515025306341133,22.515025306341133
Dijual Rumah Dekat Untag di Rungkut Asri KT,2100000000.0,10500000.0,7,200,325,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0,Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya,21.465203182151978,21.465203182151978
Dijual Rumah 2 Lantai di Rungkut Asri Kt,4200000000.0,14000000.0,7,300,450,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,1,1,0,Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya,22.15835036247383,22.15835036247383
Dijual Rumah Bagus Siap Huni Lingkungan Nyaman Dan Aman di Kutisari Indah,2100000000.0,20500000.0,4,105,185,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Kutisari, Kec. Tenggilis Mejoyo, Kota Surabaya,21.465203182151978,21.465203182151978
Dijual Rumah DEKAT SEKOLAH di Rungkut Asri KT,1300000000.0,6800000.0,3,200,200,Sertifikat Hak Milik,1.05%,10.38%,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya,20.985630102183134,20.985630102183134
Dijual Rumah HITUNG TANAH di RAYA MULYOSARI SURABAYA,5200000000.0,19400000.0,3,270,130,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,1,1,1,0,Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya,22.3719244627261,22.3719244627261
Dijual Rumah Bangunan Baru 3 Th di Jl. Manukan Luhur I,2600000000.0,16700000.0,6,156,312,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Manukan Kulon, Kec. Tandes, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Siap Huni Hook Mulyosari Prima Surabaya Utara di Mulyosari Prima Surabaya,1800000000.0,10700000.0,3,175,120,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Kalisari, Kec. Mulyorejo, Kota Surabaya,21.311052502404085,21.311052502404085
Dijual Rumah Murah di Surabaya Selatan Siap Pakai di Ketintang Madya,1200000000.0,12500000.0,2,100,110,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,1,0,1,PAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,20.9055873945737,20.9055873945737
Dijual Rumah Murah Dekat Royal Plaza dan Kampus UNESA di Karah Tama,2500000000.0,17400000.0,4,144,220,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Murah Dekat Masjid Agung 1 M An Siap Huni di Ketintang Madya,1200000000.0,12500000.0,2,100,110,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,20.9055873945737,20.9055873945737
Dijual Rumah Murah Dekat Ketintang Siap Huni di Karah Tama,2500000000.0,17400000.0,4,144,220,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,1,0,1,PAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Baru Dekat POLDA Jatim 2 M An di Ketintang Madya,2100000000.0,20200000.0,3,104,170,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,1,PAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.465203182151978,21.465203182151978
Dijual Rumah Murah 2 M An Dekat POLDA dan Masjid Agung di Gayungsari,2500000000.0,20500000.0,3,122,136,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Griya Galaxy JUAL RUGI BU Cepat Wonorejo LANGKA di Jl Wonorejo Permai Timur MERR,2100000000.0,20500000.0,4,105,155,Sertifikat Hak Milik,1.05%,10.38%,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Wonorejo, Kec. Rungkut, Kota Surabaya,21.465203182151978,21.465203182151978
Dijual Rumah Murah Lebar 18 Hitung Tanah Lokasi Strategis di Kutisari Indah Surabaya,4800000000.0,8900000.0,5,540,320,Sertifikat Hak Milik,1.05%,10.38%,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Kutisari, Kec. Tenggilis Mejoyo, Kota Surabaya,22.29188175506859,22.29188175506859
Dijual Rumah Nyaman dan Asri di Perum Royal Residence Surabaya,2400000000.0,18800000.0,2,128,128,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kel. Wiyung, Kec. Wiyung, Kota Surabaya,21.59873457471698,21.59873457471698
Dijual Rumah Murah Harga Hitung Tanah Siap Pakai Dekat POLDA di Gayungsari,2600000000.0,9600000.0,3,275,200,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,0,PAM,0,1,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Murah Full Furnished Siap Huni di Perumahan Alam Galaxy Sambikerep Surabaya,1500000000.0,9600000.0,3,162,135,Hak Guna Bangunan,1.05%,10.38%,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,3500,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,1,Kel. Sambikerep, Kec. Sambikerep, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah Murah Siap Pakai Dekat Sekolah AL Hikmah di Kebonsari Elveka,2600000000.0,15800000.0,3,165,220,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,1,0,1,PAM,0,1,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Hook Semi Furnished di Mulyosari Utara,1300000000.0,16500000.0,3,79,112,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,1,0,0,1,Kel. Kalisari, Kec. Mulyorejo, Kota Surabaya,20.985630102183134,20.985630102183134
Dijual Rumah Lokasi Bagus di Nginden Intan Surabaya,3500000000.0,13000000.0,3,270,200,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kel. Nginden Jangkungan, Kec. Sukolilo, Kota Surabaya,21.976028805727495,21.976028805727495
Dijual Rumah Tengah Kota Minimalis Baru Gress di Nginden Intan Timur Surabaya,2600000000.0,21700000.0,4,120,189,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,1,PAM,0,1,0,0,0,Kel. Nginden Jangkungan, Kec. Sukolilo, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Bagus Siap Huni Lingkungan Nyaman Dan Strategis di Jambangan Kebon Agung,1200000000.0,12000000.0,3,100,100,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Jambangan, Kec. Jambangan, Kota Surabaya,20.9055873945737,20.9055873945737
Dijual Rumah Minimalis Bagus di Mulyosari Prima Utara,1700000000.0,11300000.0,3,156,102,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya,21.253894088596816,21.253894088596816
Dijual Rumah Bagus Dan Terawat Lingkungan Nyaman Dan Strategis di Ploso Timur,650000000.0,7200000.0,3,90,90,Sertifikat Hak Milik,1.05%,10.38%,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Kenjeran, Kec. Bulak, Kota Surabaya,20.29248292239242,20.29248292239242
Dijual Rumah Minimalis Lokasi Strategis Dan Lingkungan Nyaman di Norhwest Lake,850000000.0,11800000.0,2,72,72,Hak Guna Bangunan,1.05%,10.38%,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,Perabot,0,0,0,PDAM,1,0,0,0,0,Kel. Benowo, Kec. Pakal, Kota Surabaya,20.560746908625106,20.560746908625106
Dijual Rumah Baru Modern Minimalis di Sutorejo,4400000000.0,22200000.0,4,198,335,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,1,PAM,0,1,0,0,0,Kel. Dukuh Sutorejo, Kec. Mulyorejo, Kota Surabaya,22.2048703780979,22.2048703780979
Dijual Rumah Kebraon Karangpilang Surabaya di Perumahan Griya Kebraon Surabaya,2500000000.0,16700000.0,5,150,214,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0,Kel. Kebraon, Kec. Karangpilang, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Lokasi Strategis di Dukuh Pakis Surabaya,3900000000.0,11500000.0,3,342,200,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kel. Dukuh Pakis, Kec. Dukuh Pakis, Kota Surabaya,22.08424239033842,22.08424239033842
Dijual Rumah Lingkungan Nyaman di Royal Residence Surabaya,2400000000.0,18800000.0,2,128,125,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Wiyung, Kec. Wiyung, Kota Surabaya,21.59873457471698,21.59873457471698
Dijual Rumah Lokasi Bagus di Wisma Lidah Kulon Surabaya Barat,2300000000.0,12800000.0,6,180,350,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Lakarsantri (Lakar Santri), Kec. Lakarsantri, Kota Surabaya,21.556174960316298,21.556174960316298
Dijual Rumah Lokasi Bagus di Nginden Intan Barat Surabaya,3500000000.0,13000000.0,3,270,200,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kel. Nginden Jangkungan, Kec. Sukolilo, Kota Surabaya,21.976028805727495,21.976028805727495
Dijual Rumah Siap Huni di Margodadi,870000000.0,6200000.0,5,140,200,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Tembok Dukuh, Kec. Bubutan, Kota Surabaya,20.58400377076233,20.58400377076233
Dijual Rumah di Mojo Kidul,5200000000.0,10800000.0,6,480,600,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Mojo, Kec. Gubeng, Kota Surabaya,22.3719244627261,22.3719244627261
